id,alpha
271118,1
273716,1
278756,2
279943,2
273772,4
270232,2
273157,2
275411,4
271832,3
270015,4
280207,2
280518,2
274036,3
276864,2
274274,2
275494,3
275733,4
275851,2
275809,2
277944,3
273962,2
276050,2
274778,4
281434,2
281122,2
280970,4
273944,1
278158,2
278974,2
274073,3
272835,1
278342,2
272870,2
275575,4
275609,1
281086,2
276560,2
273647,1
273868,1
273368,4
273226,2
280539,3
281362,3
274432,4
279886,4
278377,1
281546,2
280420,2
270461,1
279632,2
277151,4
274492,2
277864,4
276743,4
281402,2
279211,2
281158,4
279179,1
281308,3
275838,2
281017,2
276619,2
274811,2
272055,1
279986,3
272632,3
274378,4
274348,4
274581,1
271070,2
274631,4
277772,2
274836,4
270819,3
275154,2
279968,2
278271,2
275671,2
277688,2
280921,1
276804,3
277888,2
278431,4
272503,2
281144,2
278610,4
272911,2
276104,4
277086,3
280177,4
279735,2
276245,2
281471,2
278932,2
272342,1
280262,3
272966,4
280281,2
275459,2
272520,3
280893,3
275038,4
272973,3
273638,2
275822,4
276913,2
274548,2
273502,2
280105,1
274160,1
279828,2
276543,3
275540,4
277354,3
280974,2
275307,1
271876,2
271715,1
274360,4
271289,2
270676,4
275185,2
272702,2
276692,2
274116,2
277027,2
275971,4
275331,4
277850,2
274820,4
280028,2
278993,2
280779,2
275358,1
271881,2
279153,4
276605,1
279338,2
279873,4
274128,2
271576,3
277737,1
279015,1
270332,3
271280,4
271558,4
276580,4
270366,3
273203,1
271883,4
274476,3
270050,2
281488,2
270445,2
281305,1
277101,1
272486,3
275765,2
277126,3
277139,2
274931,2
272028,3
279256,3
273127,2
271252,2
281421,4
271645,3
276201,4
271037,1
272047,2
274158,4
278546,2
270212,2
272081,4
280586,3
271360,4
277164,2
270222,1
280333,2
275095,4
278867,2
274607,2
275984,2
277389,2
279970,2
273501,2
272484,4
271792,3
273041,2
270045,2
270538,1
271015,2
272586,4
271270,2
274474,2
273727,4
280153,1
279222,1
270072,2
277588,1
279544,2
274855,2
270597,2
271535,2
278119,2
273628,2
275879,2
275429,4
274109,3
281120,2
271748,4
273211,2
271630,2
271637,2
272935,1
277287,3
275330,2
278079,4
272333,4
272043,2
273516,3
276578,2
274096,2
271953,4
270951,4
280520,2
273364,1
281252,2
280671,2
274448,2
276197,2
280549,3
272482,2
279594,2
272537,2
279063,2
271624,2
276538,3
279980,2
279273,4
272049,4
276131,1
279896,2
270153,3
276506,2
274177,3
278620,3
274074,2
278535,1
280755,3
273113,3
274584,2
280366,4
270307,4
274293,4
277525,3
270660,3
275698,1
270587,2
273303,3
277896,3
273493,2
272070,2
275084,2
276375,2
275632,1
275799,1
278207,1
277854,2
280488,2
277579,4
271527,2
274478,1
280338,1
276033,2
279914,4
272896,2
275252,1
270846,4
276234,3
275163,2
276894,4
280234,3
271978,2
275769,4
276622,3
276755,3
271730,2
278761,2
277362,4
277196,1
279627,2
274753,2
270462,2
276319,4
280180,4
280794,1
274737,1
276671,4
279491,4
277646,4
270057,2
274879,2
275202,2
276844,2
275588,4
276707,1
277363,2
273858,2
272726,3
280598,2
272154,4
279538,4
272125,1
279744,2
278040,3
280235,1
280369,4
278349,4
272555,2
280633,2
277953,4
277645,4
270078,4
270339,1
281014,4
277788,1
278914,2
278573,1
273506,2
272926,2
276857,2
281418,4
281204,4
278612,3
271276,3
278808,4
276859,2
272628,2
270196,2
274946,3
278764,2
279808,2
277102,2
276994,1
273664,3
275324,1
270374,3
280119,4
278261,1
276076,4
279576,1
277168,4
279054,1
276540,2
272107,2
270392,2
277299,1
272302,2
271412,2
278018,1
273815,2
274070,2
276596,1
280349,2
280993,4
274888,1
275280,2
274887,1
270019,2
276814,4
276248,2
273403,3
279412,2
279713,2
278589,2
281447,2
271921,2
273679,4
271942,2
271572,2
279903,3
270786,3
270695,2
277294,2
275630,2
278522,1
276768,4
276387,4
276787,2
277873,4
274178,1
280789,1
280765,2
274538,1
280663,2
281359,2
273900,2
277664,1
280684,2
280243,2
280503,3
272781,4
274928,2
278268,2
277283,2
279364,4
274755,2
279878,4
276782,2
277288,2
271780,2
275136,2
274061,2
270201,2
278881,2
273091,1
274618,2
277122,4
271656,2
274610,2
270083,2
281375,3
281093,2
276737,2
280771,2
276884,2
270574,2
272859,1
273165,4
275795,4
278429,2
270657,3
277459,2
275374,2
279542,2
273765,2
271531,2
279471,2
272949,1
277862,2
276907,2
279047,2
279346,2
278853,4
270197,3
281073,3
273083,1
272640,2
279820,1
279807,2
273871,4
277484,2
276420,4
273484,2
277170,2
280113,2
273220,1
280356,4
273705,4
273622,2
270749,2
271650,4
273541,2
277551,2
270683,4
277209,2
281024,1
273423,1
272852,2
273376,2
275481,4
274799,1
272712,2
280895,2
279009,2
281259,3
271950,2
275232,2
274553,2
278212,4
275824,4
278712,2
277874,2
277620,1
277040,2
276305,2
278926,2
271533,2
274012,4
273813,2
275339,2
275819,2
279934,3
273260,3
273750,1
276216,1
274445,2
274374,1
272948,2
270106,2
273894,3
277385,2
270086,3
281042,2
280040,4
276992,4
278218,3
271039,2
279363,2
279175,2
276641,4
277241,4
278439,1
274223,4
274898,2
272691,2
277556,2
271892,2
278706,2
275452,4
274571,3
277185,4
273372,3
272439,4
271457,1
278361,2
271588,1
271596,2
281159,2
274749,2
275871,2
270694,2
279487,2
276763,1
273243,4
279694,3
271393,1
276215,1
276854,4
279403,2
273380,2
273827,2
280300,2
275685,2
270556,2
271654,4
270852,2
274394,2
274702,2
281368,2
271128,2
272193,2
276778,4
276406,1
275696,2
281544,1
280819,2
271696,3
276011,2
277345,1
272506,1
281052,4
273790,4
278874,1
280783,2
273237,2
279551,2
278464,2
281518,4
279597,3
279077,2
281049,2
277000,2
272642,4
280321,3
281551,4
280621,2
277258,1
278417,3
273989,2
279826,2
278275,1
275177,2
271391,1
280717,2
270526,2
276210,2
272110,1
273328,4
277236,1
274532,1
280527,1
273966,2
274566,2
274186,2
279638,3
278935,3
280146,4
278210,4
273782,4
274049,4
270260,1
272104,1
271160,2
275758,3
279596,2
270109,3
277985,2
271306,3
273469,1
276119,2
273251,2
271931,3
275235,4
272174,2
277192,1
278837,4
277695,3
270345,2
275729,2
281238,2
277818,4
277221,3
277348,2
280198,2
275801,2
276039,4
274816,2
270905,1
273118,2
271110,4
277675,2
277423,3
272135,4
276848,2
279367,4
280844,4
270797,1
277511,2
278257,3
279556,4
277702,2
271083,4
276199,2
274247,2
272404,4
271398,4
272613,4
274730,1
281220,1
275022,2
276717,2
272974,4
281419,2
280202,2
272159,2
278276,4
280252,2
271745,2
280798,2
271520,1
273297,3
271621,2
270277,1
276507,2
276836,3
271013,2
277957,4
280381,1
279171,2
272162,2
276588,3
278078,4
272056,1
277895,3
270940,4
277358,4
272211,3
280178,2
272675,1
273156,2
271554,4
273854,2
279248,2
277277,1
275546,2
281289,1
272399,4
273602,2
278374,1
274324,2
278795,4
270661,2
273279,4
276748,1
275925,1
276058,2
270205,2
281000,3
273517,2
273458,4
271506,1
277302,3
271336,3
271758,4
277876,1
271887,3
279227,3
281040,2
274807,1
273050,2
272143,2
277914,1
279588,1
270322,1
274989,3
276851,3
277995,2
273009,1
273280,4
271249,4
272249,1
270326,2
274614,1
279464,3
277918,1
280689,3
270780,2
271489,2
270175,2
278665,2
273589,2
274828,2
275207,4
275620,2
278163,2
279746,3
275605,4
274234,2
281137,2
278111,4
279096,2
271830,3
275322,2
271188,3
281265,2
280398,2
274048,4
280803,2
274385,3
278303,2
271098,2
274314,4
280610,1
273001,2
272611,4
277647,1
276006,4
277966,1
272351,2
276336,2
270518,2
277697,2
276909,3
274141,4
275194,2
270354,1
273093,4
280087,2
275848,2
279354,1
279290,2
280147,2
278548,2
271313,2
276448,2
276495,4
273070,2
273101,4
278246,2
270636,1
274792,2
280462,2
276090,2
274080,2
278708,2
280063,2
274323,4
281345,1
270471,2
273119,2
280172,4
270765,1
270562,2
279406,2
280908,1
279888,2
275424,3
270862,2
270924,2
278367,2
271867,1
276393,3
278511,1
270856,4
272740,1
271028,4
274806,2
274114,2
275593,4
280195,4
274834,3
270658,2
278056,2
280353,2
272877,2
271184,1
277606,2
280273,3
270342,2
273935,2
275827,3
271789,4
280720,4
275993,3
279703,2
279983,2
281474,1
271012,4
278557,2
272274,2
275309,3
276212,4
275444,1
281354,2
276085,2
277740,2
280131,2
271032,3
270424,2
270418,3
274859,3
272857,1
279242,2
272608,2
274556,2
271236,4
273941,2
279114,1
276364,2
275856,4
273812,2
281545,4
280758,2
270016,2
277539,3
274557,4
273982,3
280337,3
271501,2
275214,2
270619,2
274260,4
276002,2
275608,2
274764,3
279452,1
272244,2
281564,2
280540,1
278973,2
272915,2
277446,2
272176,1
281469,1
280103,3
275554,2
272786,2
274078,2
270806,2
279141,4
275528,2
280640,4
276314,2
277279,1
279601,3
271164,2
273268,2
271147,4
281507,4
271591,2
274371,1
272226,2
277509,4
271208,2
280511,2
272663,2
275808,2
280824,4
274802,1
277197,3
278127,1
272479,3
281071,2
273843,4
274264,2
276764,1
281461,1
270314,2
270570,1
271841,2
273176,2
277893,1
276529,3
274892,2
273542,1
280529,1
275227,4
278424,2
278400,2
271960,4
273347,2
279752,4
271152,2
278071,1
279386,2
271507,3
272729,3
272312,3
274734,3
276792,4
276464,2
275866,1
276621,3
270891,2
278006,3
279065,2
270967,2
272871,1
271229,2
274154,1
271619,2
271290,1
274016,1
280776,1
271897,4
270673,2
278658,2
278137,2
277838,1
272816,3
272483,1
276110,3
279770,2
273488,2
277220,4
276982,4
272417,3
275445,1
279504,3
278633,4
279297,2
280164,3
270590,2
278962,1
280863,2
271661,2
270047,1
271008,3
280120,4
271442,3
278450,2
277297,1
275506,2
272669,4
272658,2
271137,3
273161,1
271779,4
272002,3
276281,2
271077,3
277763,4
276522,2
281517,4
274153,1
276553,2
281189,3
278539,3
274112,2
281062,2
270192,4
275598,1
275677,4
270502,2
273414,2
275530,3
278869,2
270711,3
274964,1
274735,4
274914,4
276111,2
272580,4
276461,4
272687,2
272205,4
276379,2
271930,4
271761,4
271939,4
270769,2
278118,4
277765,2
278587,4
279647,2
274310,1
271919,4
275256,3
273084,4
272879,4
274242,2
276637,3
281420,3
280032,2
275815,2
279978,2
272285,3
272543,2
277023,4
277404,2
278691,1
270642,2
270383,2
272523,1
277240,2
278386,2
277512,1
279376,4
276759,1
270362,2
280525,2
270627,1
274252,2
280644,2
273953,4
276954,2
274573,2
279609,2
280295,2
274894,1
281497,4
277175,3
280756,2
275487,1
275989,4
276038,2
278311,3
276311,4
275545,2
273890,1
280078,4
272560,2
272692,2
274375,3
275616,2
270014,3
270249,2
278286,1
278290,4
280521,2
279389,1
271996,2
277550,1
279291,2
271139,2
276800,4
275472,1
276338,2
277627,2
271463,2
277429,2
278738,4
272387,2
275246,4
272189,4
276868,3
272195,4
278527,3
273316,2
275591,3
280111,3
280780,4
275224,1
271178,2
277522,2
278793,4
275634,1
273958,1
279966,2
271519,1
277968,4
279143,3
279962,2
279189,2
281549,2
280260,1
275420,2
270064,4
277145,2
274298,4
275466,2
273491,1
281540,2
272526,1
278237,3
279909,2
271476,4
276397,2
274922,3
279852,2
273964,4
280523,2
276196,2
281501,2
276145,3
272849,2
274800,2
270691,1
276812,2
276783,1
270262,4
280983,1
280702,1
274149,2
270981,3
277328,4
275537,3
273585,1
272382,2
270690,2
272810,4
270904,3
271102,2
274453,4
274616,2
271622,1
270457,3
275539,2
279683,2
280890,1
271389,1
270572,2
273682,1
271794,2
279449,1
270169,3
279286,1
273906,2
280963,3
270732,2
275200,2
276134,2
271255,2
280246,4
271907,2
270965,4
279565,2
275093,3
270984,2
270959,1
276673,3
271917,4
273466,3
273888,2
274758,2
271066,2
279727,3
276776,4
279611,3
271790,1
280432,2
271514,4
270551,2
277633,2
271226,4
271079,2
271973,1
276060,4
280249,3
278155,2
272086,2
278084,2
271256,4
275475,2
273758,4
278547,3
276617,2
270182,2
280821,4
272339,3
274962,1
279702,4
279679,1
277262,2
280541,1
275113,1
270121,2
271248,2
281438,2
272840,1
277621,2
272335,2
272016,2
276350,2
278923,2
272558,2
277300,2
276873,2
275979,1
281299,2
270808,2
280913,4
278621,4
273508,2
280681,2
278651,1
275705,4
279690,3
280614,4
280010,3
271031,2
271056,3
274451,1
274976,1
280133,2
276479,4
276977,1
272529,3
275951,1
277367,3
273178,2
280513,2
277317,2
280301,3
274222,2
271159,1
279016,2
278407,2
270112,1
281381,3
270479,1
273939,2
272986,4
274311,2
271947,3
279329,2
278721,2
270814,2
276454,4
277281,2
272997,1
272270,3
281195,4
279583,1
277291,2
271651,3
272902,4
273578,1
273123,3
275415,3
277368,3
271275,2
271749,2
277116,2
280670,2
279037,4
277235,4
271503,2
270039,4
279357,1
277418,2
276030,2
274729,2
273116,2
274237,3
273914,4
274418,4
275450,3
272994,3
273742,2
271929,2
270388,2
279046,2
273586,1
277121,2
280379,2
279425,2
270044,3
276795,2
279247,1
271585,3
270280,3
275010,4
273985,4
281089,4
277894,2
273132,2
278319,2
271582,4
270013,4
280001,2
278260,2
270584,4
278831,1
275767,2
275742,1
274503,2
278872,2
278908,1
274517,2
279388,1
270373,2
274342,1
271136,2
275995,2
273927,2
273913,4
281364,4
275063,2
280358,3
274393,3
272119,2
275515,2
274301,4
280856,2
271901,1
271605,2
276154,2
271394,4
278061,1
270798,2
278398,1
274443,4
274921,2
280039,3
278671,2
274915,4
277992,2
276442,4
275647,3
278083,3
275739,2
275954,2
274313,3
273886,1
277847,2
277347,2
271267,2
275707,4
277409,4
272738,3
271916,2
281499,2
274863,2
279116,1
273576,2
273801,3
274282,2
281169,4
270745,4
273287,4
270452,2
270739,4
270100,1
274781,1
275370,2
277216,2
279834,3
271802,4
270068,1
272242,4
272938,2
273103,2
278133,4
273188,1
276120,2
277804,2
273443,2
277937,1
279563,2
272321,2
278954,1
275320,3
270245,4
270764,1
270744,4
272334,3
281571,3
278720,2
273331,2
274908,2
275905,3
270966,3
278131,2
276017,2
271536,2
280675,2
274000,2
281125,3
280575,4
276856,2
271804,2
271469,2
280506,2
280555,4
271010,4
272668,2
273142,2
277602,2
274986,3
274062,2
277571,1
278148,3
276093,4
274490,2
270161,2
276170,4
281153,2
270049,1
279387,1
275913,3
278806,2
271004,1
274675,2
274498,4
274866,2
277567,4
279089,2
279282,2
272393,4
272141,4
279803,3
270918,2
272099,4
275656,2
280605,3
270206,3
272380,2
276262,1
273483,1
275333,4
281556,4
273384,2
281414,3
270400,2
276095,2
279641,2
276875,4
272968,2
271434,1
273524,2
280812,4
275666,3
279973,4
271797,2
274582,2
280628,2
279185,2
281353,2
275917,1
275807,4
280385,4
271636,3
272305,4
277085,2
275078,3
272009,3
271089,4
279007,1
279275,2
272826,1
275195,4
274358,2
273654,1
278123,3
278681,2
270605,2
272015,4
270565,1
274600,4
278684,4
278121,2
271020,2
276343,2
278368,1
276905,2
278525,4
279148,2
273608,4
270913,3
274683,2
273440,2
273172,2
275624,2
271928,4
273229,2
270766,2
274010,2
280986,4
270783,2
278259,2
272801,1
274982,2
280422,2
279018,2
279676,2
279936,4
277161,2
277176,2
270484,2
275701,2
280469,4
270389,2
279616,1
272489,1
273619,2
271688,1
273345,2
280023,2
274424,2
270375,3
271756,4
277213,2
276660,2
274496,2
278115,3
270520,2
270170,3
277557,3
273354,2
277463,4
276952,1
279695,2
270533,2
278668,3
271221,1
271702,4
274169,2
281210,3
278208,2
275090,3
279861,2
274470,2
275045,4
275513,2
274724,1
270179,2
277739,2
275607,2
275397,2
276790,4
277135,2
274885,2
274395,2
273350,2
270664,2
273025,2
273137,2
271528,2
271216,4
275121,2
271781,1
270506,3
270640,2
273154,2
273973,3
275992,4
279455,2
274020,4
280110,1
270223,3
281558,1
276310,1
273455,2
277022,4
274994,3
278724,2
273986,2
271484,2
271040,1
280884,3
278984,3
274957,2
280504,1
275882,2
280020,4
280581,3
278695,3
280572,2
280906,2
270369,2
279791,4
276265,2
277017,2
277118,2
276231,3
278027,2
280390,1
275109,1
278421,1
281179,1
281378,2
276668,1
273870,1
281573,1
274200,4
273434,1
274232,3
277947,2
277414,1
280095,2
271112,1
270333,2
271773,4
274366,1
277397,3
280428,1
273045,2
273265,1
272742,2
278533,4
274118,2
280365,4
271253,4
275839,2
281284,3
280556,4
275502,2
273655,2
274147,1
273014,3
278371,1
281510,2
273747,2
276316,2
280389,2
273940,2
280149,1
276953,2
271383,3
279152,4
280546,2
275744,2
281110,2
278490,4
271347,2
275580,3
275832,4
277811,4
276449,2
280391,4
274240,4
277933,2
274651,2
273668,4
278647,1
273710,2
277419,4
279401,2
280992,2
274620,2
276845,4
278240,3
272596,2
279485,3
270224,2
280310,2
275760,4
279109,4
271604,4
277756,4
275043,1
280257,3
279569,2
281320,3
276491,2
270618,2
277735,1
276524,3
273459,4
273773,2
279446,2
271486,2
279078,4
274529,2
275216,2
277761,3
274562,4
279747,4
275484,2
278945,3
275507,3
272660,2
270266,1
271291,1
274460,2
273214,2
278106,2
271539,1
280370,2
273797,3
271561,2
281520,1
275928,2
277132,1
281316,4
281080,2
279619,1
277036,2
280672,1
277489,3
273565,2
278985,2
278442,4
276353,2
277343,4
279330,4
281150,4
277858,2
271786,1
277257,3
273892,2
276898,2
281287,2
275896,2
279101,4
279738,2
274719,1
273435,2
276997,1
276633,1
278882,4
275754,2
272432,1
272830,1
280861,2
279887,1
274290,1
279518,2
276829,4
272837,1
271482,3
275572,4
275174,2
279689,3
275852,1
281467,2
278780,4
281199,1
270273,4
272454,2
279058,4
279793,2
275193,4
273544,2
274824,3
277778,2
276447,3
279142,2
270453,4
274287,1
278740,3
271565,2
280470,3
277534,4
280882,1
271798,2
278047,2
270726,2
280848,2
280827,3
271616,4
275686,1
281087,2
278217,3
273959,2
278814,1
270157,3
277835,2
271676,3
281274,1
274727,2
275328,2
275340,4
278309,2
272145,2
278149,2
276389,2
272709,2
270934,4
272095,2
271257,2
273967,4
274090,4
273374,4
276150,4
274774,3
273955,1
275631,2
271746,4
279629,4
277038,4
270917,2
280710,3
279846,3
276896,4
271261,3
276313,4
275737,2
274949,2
270337,3
276525,2
279082,2
276217,1
274853,2
276801,3
272681,2
272765,2
280730,2
275715,2
272504,4
277558,4
272946,2
274877,2
270539,3
270031,3
272784,1
273460,3
273884,2
274284,1
272805,4
274038,3
277010,1
274005,2
272416,4
273588,3
272502,2
281415,4
275538,4
273680,2
276709,3
276369,2
278266,4
273948,1
274568,2
276667,2
278804,2
280018,2
276654,3
274143,2
273158,4
276959,4
271648,3
280526,4
271911,2
272138,3
275741,2
274477,2
275712,2
271400,2
275854,2
272839,1
274403,1
270529,4
271592,2
274238,2
277351,4
281212,2
280190,2
279624,1
270647,2
270140,3
273446,2
272672,2
279530,2
273819,1
276478,3
275405,3
277042,3
281334,2
275254,4
270828,4
271623,2
273319,1
272802,1
278016,2
270702,3
278096,4
281006,2
273241,3
273461,2
281526,2
280961,3
270033,3
281323,4
275536,1
277750,2
275723,1
272476,2
272363,1
273972,1
272151,4
272965,1
276688,2
280850,4
274541,3
277691,4
272912,2
270338,2
273416,2
273757,2
272720,3
275048,2
281266,2
271332,4
279960,1
272903,3
279814,2
278248,3
279345,3
270785,4
274201,2
274123,2
272522,2
278953,2
278698,2
278265,2
278369,4
277619,2
275504,2
271085,3
270209,2
270927,2
270663,4
274028,1
275977,4
270799,4
274037,1
272019,2
277961,2
277662,2
270188,3
277806,2
278014,4
279880,1
271424,4
270295,2
278219,3
278124,2
270447,2
279075,2
270859,2
272916,3
271862,1
281343,2
274120,3
278200,2
279226,2
275775,2
280316,1
272664,2
274750,1
275785,1
278576,2
280155,4
278120,1
275166,4
270550,2
271205,2
276059,2
277615,1
275987,3
279372,2
278173,3
275961,2
274805,2
277304,2
271835,4
270310,1
277745,1
270256,3
277972,2
280161,1
277120,1
275104,1
278048,2
280124,2
279999,4
273961,2
277144,2
281422,2
280924,3
272297,4
271138,2
273451,4
271963,3
275103,2
279322,4
277544,2
275927,2
273707,1
279435,3
280012,3
279924,1
280372,3
280785,1
272005,3
270793,3
274248,4
273569,1
275996,2
280773,2
270490,4
276831,1
275939,3
279660,4
275413,3
275622,3
273877,2
270215,2
279684,3
281081,1
279414,1
280872,1
272937,2
276307,2
270554,3
281443,2
276882,2
277195,2
272987,4
277969,3
281346,4
279139,2
275798,1
281276,2
280688,2
277127,2
278181,1
273386,4
280741,4
279267,4
278196,4
276518,1
278646,4
273845,2
274266,2
277273,4
280254,3
276064,2
277986,2
279196,4
273250,3
273095,3
271007,1
270712,1
274945,4
280871,2
276392,2
271981,2
276807,2
273896,3
281385,2
271687,3
273252,4
279269,1
277053,4
280265,2
279935,4
274420,4
270308,2
278315,3
276912,1
272310,4
276027,2
279010,3
274663,4
281427,2
275458,4
275051,2
279005,3
275477,4
281511,2
278216,3
278801,4
281412,2
277949,3
272716,2
272329,1
280977,2
277872,4
279499,2
274035,2
278735,2
273073,3
274725,2
277748,2
278807,2
279687,4
270126,4
277592,2
272266,2
277141,2
272441,3
272745,2
273436,4
274111,2
275610,4
279984,2
276327,3
279124,2
280947,2
274072,2
270880,2
272392,2
275499,3
278352,4
281574,2
277881,2
280403,4
278198,4
271093,2
281219,2
271057,1
278299,3
278313,4
272126,2
274082,4
272082,2
279789,2
272194,2
277813,2
271785,1
274344,2
276840,4
278335,2
280367,4
276961,2
280453,2
272253,1
274455,2
279938,2
281401,2
275001,4
273881,2
279270,3
276345,2
279198,1
278486,2
276650,4
275568,2
278203,3
270485,2
274231,4
274050,4
273024,2
278775,1
272179,1
276346,2
276285,3
280478,2
273355,1
280169,4
278405,3
270847,1
273433,2
273445,2
277883,4
278893,1
274031,4
274674,4
276226,1
280279,2
273005,3
272617,2
273102,4
274402,4
273604,1
276508,1
275709,4
281065,4
276237,2
276943,4
271869,2
275697,1
278178,1
277067,2
275519,2
280289,2
274407,4
274135,2
276340,2
275474,4
270328,1
270820,4
272431,2
281481,2
276729,4
280108,4
276092,1
270251,2
271001,2
281392,2
273963,4
273072,1
272791,2
271464,2
270316,2
281391,3
277386,4
271176,2
273774,4
276592,2
274097,2
278751,3
281514,3
276070,4
271925,2
274652,4
275818,2
275089,2
275323,3
274621,3
278044,2
275297,1
277782,4
270120,2
275679,2
277250,2
280578,4
270381,2
278860,1
280228,2
275840,1
277975,4
271523,1
270422,2
273296,2
271402,2
270519,4
277013,1
273034,4
273618,4
279497,2
274283,1
271460,4
279050,2
272996,4
281553,2
276132,4
271544,1
276644,2
281394,1
276647,2
278560,1
278523,2
274533,3
276824,2
277069,2
274500,4
277863,2
274681,3
277138,2
275244,4
278095,4
270509,4
277307,1
276974,4
272068,2
270263,2
274929,2
277501,2
277140,2
277715,4
281240,3
280315,1
277333,1
280359,1
273803,1
278074,2
276271,2
272804,1
276066,2
280687,4
274060,1
281146,2
270486,3
275201,2
274579,4
277227,1
273865,4
276978,2
276106,2
271324,2
276876,2
274263,2
270834,4
276332,2
276960,4
274560,1
272889,2
270791,4
278574,2
270297,2
281532,4
276573,4
280212,3
275100,4
272739,4
277492,3
270722,4
278017,4
274810,1
270407,1
278152,4
274122,3
278834,2
271599,3
271574,2
273402,4
277063,1
274017,2
271445,1
278307,2
271903,4
271148,3
272650,1
281176,2
277285,4
277092,3
275392,2
279825,2
279994,2
276813,2
280205,2
280642,2
275401,4
270137,1
270752,1
274300,3
272643,4
274672,1
276520,3
271254,2
278957,3
270034,3
270651,3
279916,3
278838,2
272808,2
276163,2
276430,2
279123,2
279135,2
280193,2
271600,2
278179,4
279035,4
277074,4
272982,1
279954,3
278256,1
281404,2
276501,2
281227,1
277638,2
276143,1
280059,2
280955,1
275205,2
272814,3
273216,2
278734,2
270451,1
277538,2
275828,2
272955,3
276979,2
276996,3
272338,2
278598,2
276080,2
278294,4
276312,1
275356,2
273120,1
270287,4
275412,2
276483,3
275861,2
279726,2
274625,1
273053,4
273086,2
280537,1
274700,2
278087,2
281519,2
277070,2
274844,4
271908,3
281476,4
271955,2
280984,2
270299,1
281325,1
278603,4
274762,2
280132,2
275853,1
271244,2
271575,2
280978,2
274320,3
270022,4
278604,4
280966,4
274685,2
279792,2
275112,2
278177,2
281079,4
270612,3
272939,4
277166,3
271492,3
281136,2
271487,2
275284,3
273338,4
276583,3
271974,2
281470,4
280724,2
271414,1
276081,2
273657,3
270089,1
278852,3
279630,2
276028,2
275783,3
274199,2
272653,2
278296,1
277365,2
279907,2
272054,2
274464,2
275884,1
277802,3
277828,2
272215,4
278943,3
271466,2
273670,2
276149,2
270939,2
274308,3
276434,2
273294,2
271274,3
270693,2
275683,2
270455,2
273846,2
273550,2
270301,2
273266,2
277344,4
270125,2
280071,3
280104,2
279560,2
272582,4
275258,1
279507,2
271927,2
274668,1
270717,1
272985,4
276536,4
276858,2
270670,2
271462,2
276349,3
276103,2
270782,3
276401,2
271763,2
273984,1
276958,2
276841,4
274431,4
281237,4
272001,3
279467,2
280117,3
279666,3
276802,1
280667,4
275071,2
271243,2
271224,2
280985,1
270335,3
281018,4
270227,3
277891,2
278786,2
271682,1
280439,2
275344,2
276651,2
271231,2
278279,2
278495,4
275467,2
274495,2
275386,4
275500,3
271612,1
279693,4
277912,2
280272,2
271542,2
281188,3
271058,1
270895,2
273206,2
270804,1
272542,4
280440,4
279659,2
272213,2
280339,1
271016,2
276140,2
271985,3
270325,1
275483,3
271979,2
272183,4
275210,3
277094,3
273190,4
271742,1
276598,3
272646,3
272807,2
279191,4
272860,3
280641,4
275192,1
270053,1
278685,2
272230,2
271638,3
276872,4
272834,3
275551,3
272956,1
279062,3
270467,2
277754,3
279051,4
277014,2
278819,2
270944,1
272579,2
277677,2
277513,2
275942,2
277356,4
276816,3
271180,4
273627,2
273685,2
278559,2
275046,2
279681,2
270840,4
280624,4
276488,1
278039,2
281406,2
275026,3
272855,4
278478,4
275436,2
274817,2
273224,4
270218,2
277790,3
270707,4
274026,3
270401,2
271992,2
278624,1
273562,2
279122,4
272181,3
277016,3
278427,2
272721,2
271266,1
275157,3
270603,4
270429,1
273860,2
272883,4
275732,4
270319,2
272927,2
270430,2
278823,2
270868,4
274235,4
271432,2
274098,1
274373,2
277616,2
280580,1
281211,2
273570,2
271263,4
270772,1
277963,2
278488,1
273704,4
276714,2
274502,3
276125,2
278812,4
274833,4
275587,4
272565,3
272038,2
280266,4
280705,3
274790,3
277064,2
280566,2
274355,2
277563,4
277829,4
271918,2
271567,1
277156,2
271230,3
270767,1
271870,2
279678,2
276304,2
272098,2
275317,2
270183,2
278126,2
277601,3
278653,4
279857,4
274436,2
279158,3
275918,1
281306,2
273304,4
274182,4
278871,2
274837,2
275933,2
276774,2
274406,4
274776,2
275678,1
280509,1
270614,3
279900,1
273712,2
270537,2
270682,4
276602,2
280873,2
275665,2
279941,2
275365,2
270096,2
271685,2
274435,4
278929,4
272676,2
275253,2
273551,2
272734,1
273299,1
274966,2
279721,2
278479,2
277960,1
279215,4
273720,4
276877,2
280500,1
279823,2
273992,4
277481,2
273281,1
272435,1
280836,4
272252,2
274883,3
280450,4
274472,1
278066,3
280845,2
279200,3
281010,3
271813,1
273965,2
277336,1
272492,2
271298,2
279759,1
279113,2
279670,3
277106,2
271135,3
278856,4
274317,2
276687,2
276809,2
277455,3
273042,4
273454,2
274970,2
273335,4
276162,3
274145,2
272042,2
280952,1
279854,3
271525,4
270165,2
276020,3
270220,2
274261,4
276191,2
276408,4
272727,3
278241,1
281181,2
276176,2
276468,4
277440,2
276188,2
271502,2
277097,2
275383,4
277591,2
276004,2
273348,1
277268,2
272455,2
273031,4
277932,1
279156,1
271518,1
276088,2
272605,4
281050,2
272954,3
275097,3
280322,2
274907,1
274229,2
278913,3
280746,2
280574,3
270888,2
280158,2
274370,1
279567,2
280364,2
278733,3
273310,4
271776,2
276870,1
